umls_key	original_label	prefix	local_id	id_label
UMLS:C1538072	VTCN1	MESH	C475826	VTCN1 protein, human
UMLS:C0134344	oxeladin citrate	RXCUI	54239	
UMLS:C5544786	eupalinolide J	MESH	C000716827	eupalinolide J
UMLS:C0068071	N-lignocerylgalactosylsphingosine	MESH	C051293	N-lignocerylgalactosylsphingosine
UMLS:C0531712	BMAP-27	MESH	C102359	BMAP-27
UMLS:C1872217	T22 peptide	MESH	C516580	T22 peptide
UMLS:C1424771	RLN3	MESH	C480238	RLN3 protein, human
UMLS:C0052299	Arachin	MESH	C000102	Arachin
UMLS:C0070893	phosphonoacetaldehyde hydrolase	MESH	C023920	phosphonoacetaldehyde hydrolase
UMLS:C0985938	famciclovir 250 MG	RXCUI	315917	
UMLS:C1251845	betamethasone Topical Cream	RXCUI	377613	
UMLS:C1423996	WFDC12	MESH	C447606	WFDC12 protein, human
UMLS:C0756784	T 241	MESH	C114147	T 241
UMLS:C0217468	crilvastatin	MESH	C081831	crilvastatin
UMLS:C1251110	glycine Irrigation Solution	RXCUI	376914	
UMLS:C0389625	12-chloroscoulerine	MESH	C099468	12-chloroscoulerine
UMLS:C1426550	TRAPPC3	MESH	C503571	TRAPPC3 protein, human
UMLS:C0065195	Lowicryl 4KM resin	MESH	C037883	Lowicryl 4KM resin
UMLS:C0065195	Lowicryl 4KM resin	CAS	84137-04-2	
UMLS:C0722981	RabAvert	RXCUI	219579	
UMLS:C1173575	protein D, rat	MESH	C470441	protein D, rat
UMLS:C0017822	GLUTATHIONE PEROXIDASE	MESH	D005979	Glutathione Peroxidase
UMLS:C0911288	ribosomal RNA apurinic site specific lyase	MESH	C402789	ribosomal RNA apurinic site specific lyase
UMLS:C0969421	beta-lactamase TEM-92	MESH	C434286	beta-lactamase TEM-92
UMLS:C1423556	CGRRF1	MESH	C103095	CGRRF1 protein, human
UMLS:C0248441	Ribosomal Protein S6 Kinases, 90-kDa	MESH	D038744	Ribosomal Protein S6 Kinases, 90-kDa
UMLS:C0061021	gamma endonuclease, Micrococcus luteus	MESH	C044931	gamma endonuclease, Micrococcus luteus
UMLS:C0914854	uridine 5'-hexadecylphosphate	MESH	C409383	uridine 5'-hexadecylphosphate
UMLS:C1434677	alternagin-C	MESH	C481346	alternagin-C
UMLS:C0297782	Ionoseal	MESH	C093696	Ionoseal
UMLS:C1969616	FOXO6	MESH	C478770	FOXO6 protein, human
UMLS:C1419369	RGS11	MESH	C400195	RGS11 protein, human
UMLS:C0699224	Nitro-Dur	RXCUI	202508	
UMLS:C0757681	5-carboxytetramethylrhodamine succinimidyl ester	MESH	C114557	5-carboxytetramethylrhodamine succinimidyl ester
UMLS:C3537357	PDPN	MESH	C117468	PDPN protein, human
UMLS:C3537357	PDPN	MESH	D000098853	
UMLS:C0125259	Lamin Type B	MESH	D034921	Lamin Type B
UMLS:C1424077	PCIF1	MESH	C472862	PCIF1 protein, human
UMLS:C0038321	Steroids, Heterocyclic	MESH	D013260	Steroids, Heterocyclic
UMLS:C0969321	Vesicular Glutamate Transport Protein 2	MESH	D050599	Vesicular Glutamate Transport Protein 2
UMLS:C0076317	tetranectin	MESH	C048648	tetranectin
UMLS:C0058035	dihexosylceramide	MESH	C012905	dihexosylceramide
UMLS:C0966209	ATP8 protein, Arabidopsis	MESH	C426064	ATP8 protein, Arabidopsis
UMLS:C1824811	CTR9	MESH	C484387	CTR9 protein, human
UMLS:C0051303	alpha-2-macroglobulin-trypsin complex	MESH	C028939	alpha-2-macroglobulin-trypsin complex
UMLS:C0070359	peptide YY (3-36)	MESH	C061785	peptide YY (3-36)
UMLS:C0070359	peptide YY (3-36)	DRUGBANK	DB05004	Peptide YY (3-36)
UMLS:C0010807	Keratin-4	MESH	D053527	Keratin-4
UMLS:C0074380	serine-glyoxylate aminotransferase	MESH	C022636	serine-glyoxylate aminotransferase
UMLS:C0886549	topotecan hydrochloride	RXCUI	266573	
UMLS:C0659522	bis(MSH)-DTPA	MESH	C081718	bis(MSH)-DTPA
UMLS:C1823957	ZMIZ2	MESH	C507928	ZMIZ2 protein, human
UMLS:C1334102	IL12B	MESH	C500879	IL12B protein, human
UMLS:C1143650	PSMA6	MESH	C465641	PSMA6 protein, human
UMLS:C1366894	PTK2	MESH	C496050	PTK2 protein, human
UMLS:C0081921	carboxyphosphonoenolpyruvate phosphonomutase	MESH	C064363	carboxyphosphonoenolpyruvate phosphonomutase
UMLS:C0057249	decidua inhibitory factor	MESH	C058985	decidua inhibitory factor
UMLS:C0968225	fluoro-proline	MESH	C431803	fluoro-proline
UMLS:C1421790	ZNF35	MESH	C080911	ZNF35 protein, human
UMLS:C0653730	hemoglobin Bab-Saadoun	MESH	C076577	hemoglobin Bab-Saadoun
UMLS:C4044733	RALA peptide	MESH	C000596539	RALA peptide
UMLS:C1422751	LRP10	MESH	C510813	LRP10 protein, human
UMLS:C1412244	ADM	MESH	C507862	ADM protein, human
UMLS:C3658200	Clustered Regularly Interspaced Short Palindromic Repeats	MESH	D064112	Clustered Regularly Interspaced Short Palindromic Repeats
UMLS:C0669739	polyolprepolymer-2	UNII	1BK9DDD24E	PPG-12/SMDI COPOLYMER
UMLS:C0669739	polyolprepolymer-2	MESH	C109905	polyolprepolymer-2
UMLS:C0530855	iron(III) mesotetrakis-(orthocarboxyphenyl)porphyrin	MESH	C101947	iron(III) mesotetrakis-(orthocarboxyphenyl)porphyrin
UMLS:C1430056	L1R protein, Vaccinia virus	MESH	C087715	L1R protein, Vaccinia virus
UMLS:C0173611	Vesicular Biogenic Amine Transport Proteins	MESH	D050492	Vesicular Biogenic Amine Transport Proteins
UMLS:C1336929	VCL	MESH	C488955	VCL protein, human
UMLS:C3692993	Imbruvica	RXCUI	1442987	
UMLS:C0077967	vaccin protein	MESH	C050598	vaccin
UMLS:C1424677	CKAP4	MESH	C081876	CKAP4 protein, human
UMLS:C0961443	guanyl cyclase-B receptor	MESH	C414616	guanyl cyclase-B receptor
UMLS:C2829172	COL6A6	MESH	C555240	COL6A6 protein, human
UMLS:C1418986	PSEN2	MESH	C508861	PSEN2 protein, human
UMLS:C0381280	NADP-agarose	MESH	C095529	NADP-agarose
UMLS:C1539573	GLIS2	MESH	C447919	GLIS2 protein, human
UMLS:C1333660	YEATS4	MESH	C109446	YEATS4 protein, human
UMLS:C1412231	ADD2	MESH	C501062	ADD2 protein, human
UMLS:C0065028	Lipid IV	MESH	C037242	Lipid IV
UMLS:C0048662	4-oxalocrotonate decarboxylase	MESH	C021917	4-oxalocrotonate decarboxylase
UMLS:C0063900	islet cell antibody	MESH	C024211	islet cell antibody
UMLS:C1420854	TOM1	MESH	C120296	TOM1 protein, human
UMLS:C4742667	U-49900	MESH	C000628469	U-49900
UMLS:C0071789	potato lectin	MESH	C041202	potato lectin
UMLS:C0068925	Nonheme Iron Proteins	MESH	D019159	Nonheme Iron Proteins
UMLS:C0069160	nucleotide phosphotransferase	MESH	C021898	nucleotide phosphotransferase
UMLS:C1825241	FAM111A	MESH	C579415	FAM111A protein, human
UMLS:C0019016	Hemoglobin A	MESH	D006441	Hemoglobin A
UMLS:C3543414	BCOR	MESH	C411984	BCOR protein, human
UMLS:C5139819	omidenepag isopropyl	MESH	C000632951	omidenepag isopropyl
UMLS:C5139819	omidenepag isopropyl	DRUGBANK	DB15071	Omidenepag isopropyl
UMLS:C0968665	NR2C NMDA receptor	MESH	C432823	NR2C NMDA receptor
UMLS:C1330170	daptomycin	MESH	D017576	Daptomycin
UMLS:C1330170	daptomycin	DRUGBANK	DB00080	Daptomycin
UMLS:C1831975	PRX302	MESH	C518473	PRX302
UMLS:C0053621	BIOCEM	MESH	C053600	BIOCEM
UMLS:C0056303	copper thionein	MESH	C007121	copper thionein
UMLS:C1826961	S100A7A	MESH	C510475	S100A7A protein, human
UMLS:C0765879	OTOF	MESH	C118457	OTOF protein, human
UMLS:C0282071	betahistine hydrochloride	RXCUI	81964	
UMLS:C0047486	3-hydroxyphenylacetate	MESH	C026245	3-hydroxyphenylacetate
UMLS:C0004627	Bacterial Proteins	MESH	D001426	Bacterial Proteins
UMLS:C1424282	SPACA4	MESH	C477160	SPACA4 protein, human
UMLS:C0909740	linoleate diol synthase	MESH	C122014	linoleate diol synthase
UMLS:C0377148	Bone Morphogenetic Protein 1	MESH	D055395	Bone Morphogenetic Protein 1
UMLS:C2353203	5-carboxydeoxycytidine	MESH	C528358	5-carboxydeoxycytidine
UMLS:C0248140	rab3AL peptide	MESH	C083869	rab3AL peptide
UMLS:C1425203	SAMD1	MESH	C506800	SAMD1 protein, human
UMLS:C0009525	Complement C8	MESH	D003185	Complement C8
UMLS:C1254292	fenofibrate 67 MG	RXCUI	379816	
UMLS:C0764763	7-morpholinomethyl-8-hydroxyquinoline	MESH	C117935	7-morpholinomethyl-8-hydroxyquinoline
UMLS:C0286680	collagen type IV alpha1 (531-543)	MESH	C065384	collagen type IV alpha1 (531-543)
UMLS:C0985028	clotrimazole 100 MG	RXCUI	315702	
UMLS:C1332093	ANP32D	MESH	C000709439	ANP32D protein, human
UMLS:C0876759	Prometrium	RXCUI	262140	
UMLS:C0629236	polyethylene glycol bis(succinimidyl succinate)	MESH	C050761	polyethylene glycol bis(succinimidyl succinate)
UMLS:C0629236	polyethylene glycol bis(succinimidyl succinate)	CAS	85419-94-9	
UMLS:C3265679	mifepristone 300 MG	RXCUI	1245261	
UMLS:C1337109	XIAP	MESH	C496866	XIAP protein, human
UMLS:C1245223	calcipotriene Topical Solution	RXCUI	371186	
UMLS:C0103404	Annexin A2	MESH	D017306	Annexin A2
UMLS:C1384545	Tyrp1 protein, mouse	MESH	C079621	Tyrp1 protein, mouse
UMLS:C0757159	FN18-CRM9	MESH	C114317	FN18-CRM9
UMLS:C4541790	Cinvanti	RXCUI	1995151	
UMLS:C1173436	IMC C225	MESH	D000068818	Cetuximab
UMLS:C1173436	IMC C225	DRUGBANK	DB00002	Cetuximab
UMLS:C0909646	RTI 117	MESH	C121918	RTI 117
UMLS:C1611971	N-methyl-nicotine	MESH	C503244	N-methyl-nicotine
UMLS:C0065110	Hepatocyte Nuclear Factor 1	MESH	D051537	Hepatocyte Nuclear Factor 1
UMLS:C0701096	Zyloprim	RXCUI	203600	
UMLS:C0651709	Oktselon	MESH	C074725	Oktselon
UMLS:C0774861	salicylic acid Topical Solution	RXCUI	238464	
UMLS:C0643349	ceramide kinase	MESH	C066324	ceramide kinase
UMLS:C1419850	STMN2	MESH	C063314	STMN2 protein, human
UMLS:C1424474	FERD3L	MESH	C486163	FERD3L protein, human
UMLS:C0082329	DNA Topoisomerase IV	MESH	D027101	DNA Topoisomerase IV
UMLS:C1416498	ITGB3	MESH	C061248	ITGB3 protein, human
UMLS:C1143863	Xmc protein, Xenopus	MESH	C466101	Xmc protein, Xenopus
UMLS:C0981783	isopropyl unoprostone 1.5 MG/ML Ophthalmic Solution	RXCUI	314271	
UMLS:C0249484	N-acetylglutathione	MESH	C084569	N-acetylglutathione
UMLS:C0256086	kemptamide	MESH	C087887	kemptamide
UMLS:C4725109	SHR 1316	DRUGBANK	DB16412	Adebrelimab
UMLS:C0676631	CGS 31447	MESH	C113055	CGS 31447
UMLS:C5227437	ASP7657	MESH	C000654529	ASP7657
UMLS:C1453722	TNFRSF1A	MESH	C506235	TNFRSF1A protein, human
UMLS:C1253774	cocaine Paste	RXCUI	379376	
UMLS:C3256085	pummelo extract	MESH	C000729757	pummelo extract
UMLS:C3256085	pummelo extract	RXCUI	1363624	
UMLS:C0294567	4-hydroxybenzoyl-CoA thioesterase	MESH	C092167	4-hydroxybenzoyl-CoA hydrolase
UMLS:C0311850	cyanohydrin beta-glucosyltransferase	MESH	C402689	cyanohydrin beta-glucosyltransferase
UMLS:C1698208	8H9 monoclonal antibody	MESH	C507846	8H9 monoclonal antibody
UMLS:C4320711	PRAG1	MESH	C000607534	PRAG1 protein, human
UMLS:C1569971	4'C-ethynyl-thymidine	MESH	C501165	4'C-ethynyl-thymidine
UMLS:C1426813	SFMBT2	MESH	C582334	SFMBT2 protein, human
UMLS:C0961928	placental lactogen A-2	MESH	C415667	placental lactogen A-2
UMLS:C1383900	lidocaine 50 MG	RXCUI	452304	
UMLS:C1420741	TIMM8B	MESH	C462543	TIMM8B protein, human
UMLS:C1455201	KRT18	MESH	C488421	KRT18 protein, human
UMLS:C0294940	1-palmitoyl-2-(6-((7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)caproyl)glycero-3-phosphoserine	MESH	C092351	1-palmitoyl-2-(6-((7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)caproyl)glycero-3-phosphoserine
UMLS:C0214604	Protein Tyrosine Phosphatase, Non-Receptor Type 6	MESH	D053824	Protein Tyrosine Phosphatase, Non-Receptor Type 6
UMLS:C0060115	FCE 22891	MESH	C041561	FCE 22891
UMLS:C0060115	FCE 22891	CAS	87238-52-6	
UMLS:C0071891	prepepsinogen	MESH	C036005	prepepsinogen
UMLS:C1415768	HSPB2	MESH	C442250	HSPB2 protein, human
UMLS:C0062527	Engerix-B	MESH	C075654	Engerix-B
UMLS:C0062527	Engerix-B	MESH	C075655	Recombivax HB
UMLS:C0014436	Enzyme Precursors	MESH	D004792	Enzyme Precursors
UMLS:C1437848	SeqA protein, E coli	MESH	C089746	SeqA protein, E coli
UMLS:C0602690	N-acetylalanyl-alanyl-alanine chloromethyl ketone	MESH	C006369	N-acetylalanyl-alanyl-alanine chloromethyl ketone
UMLS:C1456461	HAS1	MESH	C523794	HAS1 protein, human
UMLS:C3254728	EP 224283	MESH	C561312	EP 224283
UMLS:C1744331	carboxymethyl-chitosan	MESH	C514968	carboxymethyl-chitosan
UMLS:C1427704	BRAT1	MESH	C573230	BRAT1 protein, human
UMLS:C0388824	IRL 1720	MESH	C099076	IRL 1720
UMLS:C1420326	SOX3	MESH	C527785	SOX3 protein, human
UMLS:C1842308	SPPL2C	MESH	C000706975	SPPL2C protein, human
UMLS:C1122380	malonyl-Coa reductase	MESH	C454539	malonyl-Coa reductase
UMLS:C1454413	PRMT7	MESH	C487994	PRMT7 protein, human
UMLS:C1420680	TEAD2	MESH	C101205	TEAD2 protein, human
UMLS:C1423521	CDKL3	MESH	C477873	CDKL3 protein, human
UMLS:C4691483	burosumab Injection	RXCUI	2043858	
UMLS:C1259995	Fgfr2 protein, mouse	MESH	C496354	Fgfr2 protein, mouse
UMLS:C0148810	Wnt3A Protein	MESH	D060509	Wnt3A Protein
UMLS:C0208606	elon-ascorbic acid	MESH	C052683	elon-ascorbic acid
UMLS:C3832836	Jublia	RXCUI	1539758	
UMLS:C3885277	ABI-274	MESH	C000591898	ABI-274
UMLS:C0665681	hemoglobin Seal Rock	MESH	C108107	hemoglobin Seal Rock
UMLS:C1423958	RAB33B	MESH	C486397	RAB33B protein, human
UMLS:C1414631	FKBP9	MESH	C122078	FKBP9 protein, human
UMLS:C1538974	C1GALT1C1	MESH	C505369	C1GALT1C1 protein, human
UMLS:C1171016	nitisinone 2 MG	RXCUI	353359	
UMLS:C5207045	epcoritamab	DRUGBANK	DB16672	Epcoritamab
UMLS:C2744058	PD 407824	MESH	C544549	PD 407824
UMLS:C3657586	23-O-(1,4'-bipiperidine-1-carbonyl)betulinic acid	MESH	C580751	23-O-(1,4'-bipiperidine-1-carbonyl)betulinic acid
UMLS:C3501208	VPY tripeptide	MESH	C576277	VPY tripeptide
UMLS:C3493637	Ptbp1 protein, mouse	MESH	C573992	Ptbp1 protein, mouse
UMLS:C1539113	CNIH3	MESH	C000613316	CNIH3 protein, human
UMLS:C0984827	chlorthalidone 25 MG	RXCUI	315655	
UMLS:C0061471	Glutamate-5-semialdehyde dehydrogenase	MESH	D050698	Glutamate-5-Semialdehyde Dehydrogenase
UMLS:C0966977	TONO-1 monoclonal antibody	MESH	C428903	TONO-1 monoclonal antibody
UMLS:C1427744	CHST13	MESH	C499544	CHST13 protein, human
UMLS:C0056470	creatinine deiminase	MESH	C023157	creatinine deiminase
UMLS:C0909676	2-methoxyphenylmetyrapone N-oxide	MESH	C121950	2-methoxyphenylmetyrapone N-oxide
UMLS:C1332661	CASP10	MESH	C506438	CASP10 protein, human
UMLS:C0385329	2-iodopargyline	MESH	C097432	2-iodopargyline
UMLS:C2240044	SPNS2	MESH	C000598727	Spns2 protein, human
UMLS:C0076328	tetraphenylporphine sulfonate	MESH	C016136	tetraphenylporphine sulfonate
UMLS:C0076328	tetraphenylporphine sulfonate	CAS	35218-75-8	
UMLS:C0650670	allatotropin (5-13), Nle(7,8)-	MESH	C073741	allatotropin (5-13), Nle(7,8)-
UMLS:C0052351	arginyl-glycyl-aspartic acid directed cell adhesion receptor	MESH	C051382	arginyl-glycyl-aspartic acid directed cell adhesion receptor
UMLS:C0053969	parathyroid hormone (1-34), bovine	MESH	C025076	parathyroid hormone (1-34), bovine
UMLS:C1823381	TMEM121	MESH	C503401	TMEM121 protein, human
UMLS:C0018909	Hemagglutinin	MESH	D006388	Hemagglutinins
UMLS:C0259581	MAP 1987	MESH	C089554	MAP 1987
UMLS:C4723295	doravirine 100 MG	RXCUI	2055756	
UMLS:C0541030	DAXX	MESH	C106985	DAXX protein, human
UMLS:C0052200	apolipoprotein E3 (Leidein)	MESH	C052720	apolipoprotein E3 (Leidein)
UMLS:C1166253	sumbul	RXCUI	350528	
UMLS:C0815040	Amino Acids, Acidic	MESH	D024342	Amino Acids, Acidic
UMLS:C0066118	methioninamide	MESH	C018594	methioninamide
UMLS:C0658609	SDZ 281-288	MESH	C080869	SDZ 281-288
UMLS:C0658609	SDZ 281-288	CAS	143060-83-7	
UMLS:C1416882	LMO3	MESH	C502335	LMO3 protein, human
UMLS:C0758069	8-isopentenylnaringenin	MESH	C114744	8-isopentenylnaringenin
UMLS:C1621477	Rozerem	RXCUI	603159	
UMLS:C3494461	AU Rich Elements	MESH	D063307	AU Rich Elements
UMLS:C0050531	acetylpolyamine deacetylase	MESH	C028411	acetylpolyamine deacetylase
UMLS:C1433141	CXCL16	MESH	C423727	CXCL16 protein, human
UMLS:C0053775	bisalbumins	MESH	C030764	bisalbumins
UMLS:C1418187	ORM2	MESH	C573095	ORM2 protein, human
UMLS:C1825057	EPGN	MESH	C587854	EPGN protein, human
UMLS:C0173743	UL115 protein, Human herpesvirus 5	MESH	C077406	UL115 protein, Human herpesvirus 5
UMLS:C1420264	SUMO2	MESH	C117909	SUMO2 protein, human
UMLS:C0700463	piperacillin sodium	RXCUI	203134	
UMLS:C1097098	androechin	MESH	C435014	androechin
UMLS:C0969380	titanium-nitride-oxide	MESH	C434243	titanium-nitride-oxide
UMLS:C1334506	MGP	MESH	C000727712	MGLAP protein, human
UMLS:C0379660	rice nuclear protein GT-2	MESH	C077393	rice nuclear protein GT-2
UMLS:C0380377	beta-D-glucosylisophosphoramide mustard	MESH	C092028	beta-D-glucosylisophosphoramide mustard
UMLS:C0075703	Synthaderm	MESH	C040003	Synthaderm
UMLS:C0075703	Synthaderm	CAS	91094-15-4	
UMLS:C1528046	GNAI2	MESH	C498015	GNAI2 protein, human
UMLS:C0024467	Magnesium	CHEMBL.COMPOUND	CHEMBL2146125	MAGNESIUM
UMLS:C0024467	Magnesium	DRUGBANK	DB14513	Magnesium
UMLS:C0024467	Magnesium	INCHIKEY	RSHAOIXHUHAZPM-UHFFFAOYSA-N	
UMLS:C0024467	Magnesium	RXCUI	6574	
UMLS:C0050945	AG 60.99	MESH	C011604	AG 60.99
UMLS:C0050945	AG 60.99	CAS	59299-39-7	
UMLS:C1452780	BSF 468248	MESH	C487136	BSF 468248
UMLS:C0084652	strypsin	MESH	C048419	strypsin
UMLS:C1420631	HNF1A	MESH	C496487	HNF1A protein, human
UMLS:C1538835	RGL2	MESH	C102739	RGL2 protein, human
UMLS:C3219613	minoxidil Topical Product	RXCUI	1165359	
UMLS:C1170358	Isochron	RXCUI	352728	
UMLS:C0055570	Choline dehydrogenase	MESH	D050545	Choline Dehydrogenase
UMLS:C0919281	Iressa	RXCUI	281883	
UMLS:C0071819	pre-alpha-lactalbumin	MESH	C034435	pre-alpha-lactalbumin
UMLS:C0539636	MKNK1	MESH	C491395	MKNK1 protein, human
UMLS:C0062495	hemostimulin	MESH	C014580	hemostimulin
UMLS:C0062495	hemostimulin	CAS	63028-74-0	
UMLS:C4307903	tartrate-sensitive acid phosphatase	MESH	C000605514	tartrate-sensitive acid phosphatase
UMLS:C0670118	CGP 51901	MESH	C110070	CGP 51901
UMLS:C1449013	ESM1	MESH	C101134	ESM1 protein, human
UMLS:C3849743	polyethylene glycol-poly(lactide-co-glycolide)	MESH	C000589473	polyethylene glycol-poly(lactide-co-glycolide)
UMLS:C0536576	divalinal-angiotensin IV	MESH	C104765	divalinal-angiotensin IV
UMLS:C1099428	LO-CD2b	MESH	C440253	LO-CD2b
UMLS:C1412855	BUB3	MESH	C489444	BUB3 protein, human
UMLS:C0391690	growth hormone secretagogue receptor	MESH	D054440	Receptors, Ghrelin
UMLS:C0762643	myelin basic protein 73-86	MESH	C116916	myelin basic protein 73-86
UMLS:C1822743	SLC25A33	MESH	C483480	SLC25A33 protein, human
UMLS:C1424246	OSBPL10	MESH	C000730254	
UMLS:C1539109	CNDP1	MESH	C522928	CNDP1 protein, human
UMLS:C4490720	glutamine	MESH	D005973	Glutamine
UMLS:C4490720	glutamine	DRUGBANK	DB00130	L-Glutamine
UMLS:C0910780	hemoglobin Aghia Sophia	MESH	C401960	hemoglobin Aghia Sophia
UMLS:C1424308	NME8	MESH	C452260	NME8 protein, human
UMLS:C0069181	O protein, Bacteriophage lambda	MESH	C027812	O protein, Bacteriophage lambda
UMLS:C1334204	Interleukin Receptor Common gamma Subunit	MESH	D053631	Interleukin Receptor Common gamma Subunit
UMLS:C1334098	IL10	MESH	C508609	IL10 protein, human
UMLS:C4507329	BMVC-8C3O	MESH	C000619772	BMVC-8C3O
UMLS:C0069978	palmitoyl-L-carnitine hydrolase	MESH	C029629	palmitoyl-L-carnitine hydrolase
UMLS:C5139693	Pegbelfermin	MESH	C000630067	Pegbelfermin
UMLS:C5139693	Pegbelfermin	DRUGBANK	DB15365	Pegbelfermin
UMLS:C1097411	soluble guanylyl cyclase	MESH	D000071756	Soluble Guanylyl Cyclase
UMLS:C0642666	saccharopine oxidase	MESH	C065614	saccharopine oxidase
UMLS:C0052327	arginine aspartate	MESH	C024891	arginine aspartate
UMLS:C1313715	MP349	MESH	C479465	MP349
UMLS:C2932040	FSME-IMMUN vaccine	MESH	C547297	FSME-IMMUN vaccine
UMLS:C4534632	emicizumab	MESH	C000608208	emicizumab
UMLS:C4534632	emicizumab	DRUGBANK	DB13923	Emicizumab
UMLS:C0794438	tretinoin 0.2 MG/ML Topical Cream	RXCUI	252265	
UMLS:C0293861	thioactin	MESH	C091820	thioactin
UMLS:C0904168	MATA2 protein, S cerevisiae	MESH	C062928	MATA2 protein, S cerevisiae
UMLS:C1413374	CHAF1A	MESH	C000627644	CHAF1A protein, human
UMLS:C0004149	ATGAM	DRUGBANK	DB09312	Antilymphocyte immunoglobulin (horse)
UMLS:C0966943	cocaine- and amphetamine-regulated transcript protein (55-102)	MESH	C428723	cocaine- and amphetamine-regulated transcript protein (55-102)
UMLS:C0074370	serine esterase	MESH	C022635	serine esterase
UMLS:C3247913	Jakafi	RXCUI	1193332	
UMLS:C1142704	streptaphage	MESH	C463039	streptaphage
UMLS:C1422072	MAGEC2	MESH	C405429	MAGEC2 protein, human
UMLS:C1144015	YWHAE	MESH	C482983	YWHAE protein, human
UMLS:C0178638	folate	RXCUI	62356	
UMLS:C2829992	PARM1	MESH	C527680	PARM1 protein, human
UMLS:C4044253	melodinhenine B	MESH	C000597810	melodinhenine B
UMLS:C1452577	DNMT3B	MESH	C000727764	DNMT3B protein, human
UMLS:C0294107	SU protein, equine infectious anemia virus	MESH	C091940	SU protein, equine infectious anemia virus
UMLS:C1321890	ELK3	MESH	C527883	Elk3 protein, human
UMLS:C1453427	CCRL2	MESH	C487531	CCRL2 protein, human
UMLS:C0084136	cystatin C, N-terminal tetrapeptide	MESH	C063740	cystatin C, N-terminal tetrapeptide
UMLS:C0913598	C-film Lucchini	MESH	C406763	C-film Lucchini
UMLS:C4319541	Apolipoprotein L1	MESH	D000075944	Apolipoprotein L1
UMLS:C1419307	RBMS2	MESH	C088545	RBMS2 protein, human
UMLS:C1426161	NKX6-2	MESH	C425301	NKX6-2 protein, human
UMLS:C1330598	Vigamox	RXCUI	405392	
UMLS:C4085759	PLPPR2	MESH	C486236	PLPPR2 protein, human
UMLS:C0373629	Glycated Proteins	MESH	D000093844	Glycated Proteins
UMLS:C1312013	AF9 peptide, C elegans	MESH	C477737	AF9 peptide, C elegans
UMLS:C0074387	serratamolide	MESH	C009246	serratamolide
UMLS:C1421292	UBE2V2	MESH	C114715	UBE2V2 protein, human
UMLS:C1418612	PKP1	MESH	C495335	PKP1 protein, human
UMLS:C0115110	Dual Cement	MESH	C069103	Dual Cement
UMLS:C0115110	Dual Cement	CAS	131257-49-3	
UMLS:C3537531	Tribulus terrestris	UNII	4X4HLN92OT	TRIBULUS TERRESTRIS WHOLE
UMLS:C3537531	Tribulus terrestris	DRUGBANK	DB14358	Tribulus terrestris
UMLS:C3537531	Tribulus terrestris	MESH	C000713868	Tribulus extract
UMLS:C3537531	Tribulus terrestris	RXCUI	1370988	
UMLS:C1419698	RPN2	MESH	C517590	RPN2 protein, human
UMLS:C0992502	levofloxacin 500 MG	RXCUI	317403	
UMLS:C0078085	argipressin, Asu(1,6)-	MESH	C036166	argipressin, Asu(1,6)-
UMLS:C0062108	Halorhodopsins	MESH	D025602	Halorhodopsins
UMLS:C0982402	sodium xylenesulfonate	RXCUI	1364398	
UMLS:C0209825	cytochrome P450 CYP3A10 (hamster)	MESH	C071543	cytochrome P450 CYP3A10 (hamster)
UMLS:C0528585	LAPTM5	MESH	C100848	LAPTM5 protein, human
UMLS:C0072393	protein S	MESH	D017293	Protein S
UMLS:C0064700	LC 9018	MESH	C048475	LC 9018
UMLS:C0676803	styrene oxide isomerase	MESH	C113140	styrene-oxide isomerase
UMLS:C1176209	typhaphthalide	MESH	C473706	typhaphthalide
UMLS:C1311616	virginiamycin acetyltransferase D	MESH	C477287	virginiamycin acetyltransferase D
UMLS:C1253507	sumatriptan Nasal Spray	RXCUI	379118	
UMLS:C1138569	interferon regulatory factor-10, Gallus gallus	MESH	C455582	interferon regulatory factor-10, Gallus gallus
