combo_concept_id	combo_label	seed_identifier	canonical_identifier	equivalent_identifier	equivalent_label	mapping_confidence	mapping_source
3.4.5.1.1	Chinese_Herbal_Medicine	UMLS:C1273412	UMLS:C1273412	SNOMEDCT:395114000	Chinese herbal medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.2	Kampo_Medicine	UMLS:C0752221	UMLS:C0752221	UMLS:C0752221			self
3.4.5.2	Kampo_Medicine	UMLS:C0752221	UMLS:C0752221	MESH:D020835	Medicine, Kampo	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.2	Kampo_Medicine	MESH:D020835	UMLS:C0752221	UMLS:C0752221			self
3.4.5.2	Kampo_Medicine	MESH:D020835	UMLS:C0752221	MESH:D020835	Medicine, Kampo	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.3	Traditional_Korean_Medicine	UMLS:C2350504	UMLS:C2350504	UMLS:C2350504	Medicine, Korean Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.5.3	Traditional_Korean_Medicine	UMLS:C2350504	UMLS:C2350504	MESH:D055670	Medicine, Korean Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.3	Traditional_Korean_Medicine	MESH:D055670	UMLS:C2350504	UMLS:C2350504	Medicine, Korean Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.5.3	Traditional_Korean_Medicine	MESH:D055670	UMLS:C2350504	MESH:D055670	Medicine, Korean Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.4	Traditional_Mongolian_Medicine	UMLS:C2717890	UMLS:C2717890	UMLS:C2717890	Medicine, Mongolian Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.5.4	Traditional_Mongolian_Medicine	UMLS:C2717890	UMLS:C2717890	MESH:D056785	Medicine, Mongolian Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.4	Traditional_Mongolian_Medicine	MESH:D056785	UMLS:C2717890	UMLS:C2717890	Medicine, Mongolian Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.5.4	Traditional_Mongolian_Medicine	MESH:D056785	UMLS:C2717890	MESH:D056785	Medicine, Mongolian Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.5	Traditional_Tibetan_Medicine	UMLS:C1136246	UMLS:C1136246	UMLS:C1136246			self
3.4.5.5	Traditional_Tibetan_Medicine	UMLS:C1136246	UMLS:C1136246	MESH:D038861	Medicine, Tibetan Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.5	Traditional_Tibetan_Medicine	MESH:D038861	UMLS:C1136246	UMLS:C1136246			self
3.4.5.5	Traditional_Tibetan_Medicine	MESH:D038861	UMLS:C1136246	MESH:D038861	Medicine, Tibetan Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.6	Traditional_Iranian_Medicine	UMLS:C5544463	UMLS:C5544463	UMLS:C5544463			self
3.4.6	Traditional_Iranian_Medicine	UMLS:C5544463	UMLS:C5544463	MESH:D000091182	Medicine, Iranian Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.6	Traditional_Iranian_Medicine	MESH:D000091182	UMLS:C5544463	UMLS:C5544463			self
3.4.6	Traditional_Iranian_Medicine	MESH:D000091182	UMLS:C5544463	MESH:D000091182	Medicine, Iranian Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.7	Traditional_Thai_Medicine	UMLS:C5828333	UMLS:C5828333	UMLS:C5828333			self
3.4.7	Traditional_Thai_Medicine	MESH:D000096262	UMLS:C5781873	UMLS:C5781873			self
3.4.7	Traditional_Thai_Medicine	MESH:D000096262	UMLS:C5781873	MESH:D000096262		0.9	combo_crosswalk_from_mrconso.tsv
