preferred_identifier	preferred_label	evidence	source_file
MONDO:0021090	lipid-rich breast carcinoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021092	fallopian tube neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021094	immunodeficiency disease	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021095	Parkinsonism	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021096	papillary epithelial neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021100	breast neoplasm	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021101	appendix L-cell glucagon-like peptide-producing neuroendocrine tumor	ikraph	ikraph_edges_cleaned.csv
MONDO:0021102	prostate phyllodes tumor	ikraph	ikraph_edges_cleaned.csv
MONDO:0021105	NAFLD1	ikraph	ikraph_edges_cleaned.csv
MONDO:0021107	narcolepsy	ikraph	ikraph_edges_cleaned.csv
MONDO:0021108	meningitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021109	inverted urothelial papilloma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021112	scrotum cancer	ikraph	ikraph_edges_cleaned.csv
MONDO:0021113	respiratory failure	ikraph	ikraph_edges_cleaned.csv
MONDO:0021114	Bartholin gland neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021115	luminal B breast carcinoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021116	luminal A breast carcinoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021117	lung neoplasm	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021119	non-functioning endocrine neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021120	functioning endocrine neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021121	hemangioendothelioma	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021123	Ewing sarcoma/peripheral primitive neuroectodermal tumor of bone	ikraph	ikraph_edges_cleaned.csv
MONDO:0021124	female infertility	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021129	microphthalmia	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021130	disorder of sphingolipid biosynthesis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021131	frontal lobe ependymal tumor	ikraph	ikraph_edges_cleaned.csv
MONDO:0021133	acquired factor XIII deficiency	ikraph	ikraph_edges_cleaned.csv
MONDO:0021134	acquired factor X deficiency	ikraph	ikraph_edges_cleaned.csv
MONDO:0021143	melanocytic neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021144	ovarian clear cell tumor	ikraph	ikraph_edges_cleaned.csv
MONDO:0021145	obsolete disorder of genitourinary system	ikraph	ikraph_edges_cleaned.csv
MONDO:0021146	headache disorder	ikraph	ikraph_edges_cleaned.csv
MONDO:0021147	disorder of development or morphogenesis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021148	female reproductive system neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021154	dermis disorder	ikraph	ikraph_edges_cleaned.csv
MONDO:0021157	gonococcal cervicitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021160	gonococcal cystitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021161	gonococcal prostatitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021164	posthitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021165	Paget disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0021166	inflammatory disease	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021167	myositis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021169	epithelioid hemangioma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021171	Timothy syndrome, classic type	ikraph	ikraph_edges_cleaned.csv
MONDO:0021172	Timothy syndrome, atypical type	ikraph	ikraph_edges_cleaned.csv
MONDO:0021175	herpetic vulvovaginitis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021179	proteostasis deficiencies	ikraph	ikraph_edges_cleaned.csv
MONDO:0021180	acquired xanthinuria	ikraph	ikraph_edges_cleaned.csv
MONDO:0021181	inherited blood coagulation disorder	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021184	deltaretrovirus infections	ikraph	ikraph_edges_cleaned.csv
MONDO:0021187	hyperlipidemia	ikraph	ikraph_edges_cleaned.csv
MONDO:0021189	intestinal motility disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0021190	DNA repair disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0021192	odontogenic neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021193	neuroepithelial neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021201	skin infection	ikraph	ikraph_edges_cleaned.csv
MONDO:0021202	allergic otitis media	ikraph	ikraph_edges_cleaned.csv
MONDO:0021203	serous otitis media	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021204	chronic otitis media	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021205	disorder of ear	ikraph	ikraph_edges_cleaned.csv
MONDO:0021208	endocrine alopecia	ikraph	ikraph_edges_cleaned.csv
MONDO:0021210	trachea neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021218	Deciduoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021220	eye neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021221	vestibulocochlear nerve neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021222	lacrimal gland neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021223	digestive system neoplasm	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021225	uvea neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021229	ciliary body neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021231	retina neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021234	Spinal Neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021235	external ear neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021237	adrenal medulla neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021238	cornea neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021239	urethra neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021241	buccal mucosa neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021243	parotid gland neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021245	mouth neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021251	endometrium neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021253	gallbladder neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021254	corpus uteri neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021259	prostate neoplasm	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0021271	villous adenoma of colon	ikraph	ikraph_edges_cleaned.csv
MONDO:0021273	leiomyoma of ciliary body	ikraph	ikraph_edges_cleaned.csv
MONDO:0021275	papilloma of eyelid	ikraph	ikraph_edges_cleaned.csv
MONDO:0021276	papilloma of buccal mucosa	ikraph	ikraph_edges_cleaned.csv
MONDO:0021279	mucoepidermoid carcinoma of submandibular gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021280	mucoepidermoid carcinoma of parotid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021281	cavernous hemangioma of retina	ikraph	ikraph_edges_cleaned.csv
MONDO:0021282	malignant teratoma of testis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021283	malignant teratoma of mediastinum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021284	carcinoma in situ of ureter	ikraph	ikraph_edges_cleaned.csv
MONDO:0021285	carcinoma in situ of urethra	ikraph	ikraph_edges_cleaned.csv
MONDO:0021287	carcinoma in situ of epiglottis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021288	carcinoma in situ of hypopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021289	carcinoma in situ of cecum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021290	carcinoma in situ of appendix	ikraph	ikraph_edges_cleaned.csv
MONDO:0021291	carcinoma in situ of fundus of stomach	ikraph	ikraph_edges_cleaned.csv
MONDO:0021292	carcinoma in situ of gastric body	ikraph	ikraph_edges_cleaned.csv
MONDO:0021294	carcinoma in situ of gastric cardia	ikraph	ikraph_edges_cleaned.csv
MONDO:0021296	carcinoma in situ of renal pelvis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021297	carcinoma in situ of nasopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021298	carcinoma in situ of oropharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021299	carcinoma in situ of extrahepatic bile duct	ikraph	ikraph_edges_cleaned.csv
MONDO:0021300	adenoid cystic carcinoma of oropharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021301	Nipple Adenoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021303	adenoma of small intestine	ikraph	ikraph_edges_cleaned.csv
MONDO:0021309	malignant neoplasm of endocervix	ikraph	ikraph_edges_cleaned.csv
MONDO:0021310	Cancer of Neck	ikraph	ikraph_edges_cleaned.csv
MONDO:0021311	malignant tumor of parathyroid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021312	malignant tumor of adrenal cortex	ikraph	ikraph_edges_cleaned.csv
MONDO:0021313	eyelid cancer	ikraph	ikraph_edges_cleaned.csv
MONDO:0021315	malignant tumor of nasopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021316	malignant tumor of minor salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021317	cancer of cerebellum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021320	malignant tumor of floor of mouth	ikraph	ikraph_edges_cleaned.csv
MONDO:0021321	malignant tumor of extrahepatic bile duct	ikraph	ikraph_edges_cleaned.csv
MONDO:0021322	malignant tumor of meninges	ikraph	ikraph_edges_cleaned.csv
MONDO:0021323	malignant neoplasm of chest wall	ikraph	ikraph_edges_cleaned.csv
MONDO:0021324	malignant neoplasm of abdominal esophagus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021325	malignant neoplasm of thoracic esophagus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021326	malignant neoplasm of cervical esophagus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021327	carcinoma of urethra	ikraph	ikraph_edges_cleaned.csv
MONDO:0021329	carcinoma of soft palate	ikraph	ikraph_edges_cleaned.csv
MONDO:0021331	carcinoma of parotid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021333	Lip Carcinoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021335	carcinoma of duodenum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021337	tonsil carcinoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021339	carcinoma of hard palate	ikraph	ikraph_edges_cleaned.csv
MONDO:0021343	carcinoma of floor of mouth	ikraph	ikraph_edges_cleaned.csv
MONDO:0021345	carcinoma of pharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021348	neoplasm of testis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021350	neoplasm of thorax	ikraph	ikraph_edges_cleaned.csv
MONDO:0021351	Neck Neoplasms	ikraph	ikraph_edges_cleaned.csv
MONDO:0021353	tumor of uterus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021354	tumor of adipose tissue	ikraph	ikraph_edges_cleaned.csv
MONDO:0021355	neoplasm of esophagus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021357	tumor of salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021358	neoplasm of hypopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021360	tumor of parathyroid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021364	neoplasm of oropharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021366	neoplasm of middle ear	ikraph	ikraph_edges_cleaned.csv
MONDO:0021368	neoplasm of major salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021370	neoplasm of minor salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021372	neoplasm of temporal lobe	ikraph	ikraph_edges_cleaned.csv
MONDO:0021373	neoplasm of parietal lobe	ikraph	ikraph_edges_cleaned.csv
MONDO:0021374	neoplasm of cerebral hemisphere	ikraph	ikraph_edges_cleaned.csv
MONDO:0021375	tumor of duodenum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021377	hypertrophic lichen planus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021378	neoplasm of endocardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021379	neoplasm of epicardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021380	neoplasm of myocardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021381	neoplasm of pericardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021383	neoplasm of floor of mouth	ikraph	ikraph_edges_cleaned.csv
MONDO:0021385	extrahepatic bile duct neoplasm	ikraph	ikraph_edges_cleaned.csv
MONDO:0021388	neoplasm of chest wall	ikraph	ikraph_edges_cleaned.csv
MONDO:0021389	neoplasm of aortic body	ikraph	ikraph_edges_cleaned.csv
MONDO:0021390	polyp of ureter	ikraph	ikraph_edges_cleaned.csv
MONDO:0021392	polyp of large intestine	ikraph	ikraph_edges_cleaned.csv
MONDO:0021394	polyp of vagina	ikraph	ikraph_edges_cleaned.csv
MONDO:0021396	polyp of vulva	ikraph	ikraph_edges_cleaned.csv
MONDO:0021398	polyp of rectum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021400	polyp of colon	ikraph	ikraph_edges_cleaned.csv
MONDO:0021402	polyp of external auditory canal	ikraph	ikraph_edges_cleaned.csv
MONDO:0021404	polyp of sphenoidal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021408	polyp of frontal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021412	polyp of maxillary sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021416	polyp of gallbladder	ikraph	ikraph_edges_cleaned.csv
MONDO:0021418	polyp of ethmoidal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021420	polyp of vocal cord	ikraph	ikraph_edges_cleaned.csv
MONDO:0021424	hemangiopericytoma of skin	ikraph	ikraph_edges_cleaned.csv
MONDO:0021427	squamous cell carcinoma of lip	ikraph	ikraph_edges_cleaned.csv
MONDO:0021429	squamous cell carcinoma of floor of mouth	ikraph	ikraph_edges_cleaned.csv
MONDO:0021431	squamous cell carcinoma of buccal mucosa	ikraph	ikraph_edges_cleaned.csv
MONDO:0021437	Gastric Lipoma	ikraph	ikraph_edges_cleaned.csv
MONDO:0021439	benign neoplasm of pituitary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021440	benign neoplasm of skin	ikraph	ikraph_edges_cleaned.csv
MONDO:0021441	benign neoplasm of exocrine pancreas	ikraph	ikraph_edges_cleaned.csv
MONDO:0021443	benign neoplasm of lymph node	ikraph	ikraph_edges_cleaned.csv
MONDO:0021444	benign neoplasm of large intestine	ikraph	ikraph_edges_cleaned.csv
MONDO:0021445	benign neoplasm of oral cavity	ikraph	ikraph_edges_cleaned.csv
MONDO:0021446	benign neoplasm of epiglottis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021447	benign neoplasm of testis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021449	benign neoplasm of stomach	ikraph	ikraph_edges_cleaned.csv
MONDO:0021450	benign neoplasm of heart	ikraph	ikraph_edges_cleaned.csv
MONDO:0021451	benign neoplasm of brain	ikraph	ikraph_edges_cleaned.csv
MONDO:0021452	benign neoplasm of cornea	ikraph	ikraph_edges_cleaned.csv
MONDO:0021453	benign neoplasm of retina	ikraph	ikraph_edges_cleaned.csv
MONDO:0021454	Limbal dermoid	ikraph	ikraph_edges_cleaned.csv
MONDO:0021455	benign neoplasm of neck	ikraph	ikraph_edges_cleaned.csv
MONDO:0021456	benign neoplasm of sternum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021457	benign neoplasm of pleura	ikraph	ikraph_edges_cleaned.csv
MONDO:0021458	benign neoplasm of penis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021459	benign neoplasm of esophagus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021460	benign neoplasm of salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021461	benign neoplasm of hypopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021462	benign neoplasm of rectum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021463	benign neoplasm of parathyroid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021464	benign neoplasm of cecum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021465	benign neoplasm of appendix	ikraph	ikraph_edges_cleaned.csv
MONDO:0021467	benign neoplasm of renal pelvis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021468	benign neoplasm of adrenal medulla	ikraph	ikraph_edges_cleaned.csv
MONDO:0021469	benign neoplasm of anus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021470	benign neoplasm of pancreas	ikraph	ikraph_edges_cleaned.csv
MONDO:0021471	benign neoplasm of endometrium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021472	benign neoplasm of scrotum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021473	benign neoplasm of epididymis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021474	benign neoplasm of ear	ikraph	ikraph_edges_cleaned.csv
MONDO:0021475	benign neoplasm of nasal cavity	ikraph	ikraph_edges_cleaned.csv
MONDO:0021476	benign neoplasm of tongue	ikraph	ikraph_edges_cleaned.csv
MONDO:0021477	benign neoplasm of sphenoidal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021478	benign neoplasm of nasopharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021479	benign neoplasm of oropharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021480	benign neoplasm of soft palate	ikraph	ikraph_edges_cleaned.csv
MONDO:0021481	benign neoplasm of submandibular gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021482	benign neoplasm of middle ear	ikraph	ikraph_edges_cleaned.csv
MONDO:0021483	benign neoplasm of frontal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021484	benign neoplasm of maxillary sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021485	benign neoplasm of iris	ikraph	ikraph_edges_cleaned.csv
MONDO:0021486	benign neoplasm of ciliary body	ikraph	ikraph_edges_cleaned.csv
MONDO:0021487	benign neoplasm of choroid	ikraph	ikraph_edges_cleaned.csv
MONDO:0021488	benign neoplasm of lacrimal gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021489	benign neoplasm of sweat gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021490	benign neoplasm of sebaceous gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021491	benign neoplasm of gum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021492	benign neoplasm of major salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021493	benign neoplasm of minor salivary gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021494	benign neoplasm of parotid gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021495	benign neoplasm of sublingual gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021496	benign neoplasm of lip	ikraph	ikraph_edges_cleaned.csv
MONDO:0021497	benign neoplasm of cerebrum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021498	benign neoplasm of placenta	ikraph	ikraph_edges_cleaned.csv
MONDO:0021499	benign neoplasm of cerebellum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021500	benign neoplasm of spleen	ikraph	ikraph_edges_cleaned.csv
MONDO:0021501	benign neoplasm of small intestine	ikraph	ikraph_edges_cleaned.csv
MONDO:0021503	benign neoplasm of gallbladder	ikraph	ikraph_edges_cleaned.csv
MONDO:0021505	benign neoplasm of endocardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021506	benign neoplasm of spinal cord	ikraph	ikraph_edges_cleaned.csv
MONDO:0021507	benign neoplasm of brain stem	ikraph	ikraph_edges_cleaned.csv
MONDO:0021508	benign neoplasm of epicardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021509	benign neoplasm of myocardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021510	benign neoplasm of prostate	ikraph	ikraph_edges_cleaned.csv
MONDO:0021511	benign neoplasm of adrenal gland	ikraph	ikraph_edges_cleaned.csv
MONDO:0021512	benign neoplasm of thymus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021513	benign neoplasm of tonsil	ikraph	ikraph_edges_cleaned.csv
MONDO:0021514	benign neoplasm of pericardium	ikraph	ikraph_edges_cleaned.csv
MONDO:0021515	benign neoplasm of ethmoidal sinus	ikraph	ikraph_edges_cleaned.csv
MONDO:0021516	benign neoplasm of glottis	ikraph	ikraph_edges_cleaned.csv
MONDO:0021517	benign neoplasm of trachea	ikraph	ikraph_edges_cleaned.csv
MONDO:0021518	benign neoplasm of hard palate	ikraph	ikraph_edges_cleaned.csv
MONDO:0021520	benign neoplasm of floor of mouth	ikraph	ikraph_edges_cleaned.csv
MONDO:0021521	benign neoplasm of mediastinum	ikraph	ikraph_edges_cleaned.csv
MONDO:0021522	benign neoplasm of lower jaw bone	ikraph	ikraph_edges_cleaned.csv
MONDO:0021523	benign neoplasm of pharynx	ikraph	ikraph_edges_cleaned.csv
MONDO:0021524	benign neoplasm of buccal mucosa	ikraph	ikraph_edges_cleaned.csv
MONDO:0021525	benign neoplasm of corpus uteri	ikraph	ikraph_edges_cleaned.csv
MONDO:0021527	benign neoplasm of meninges	ikraph	ikraph_edges_cleaned.csv
MONDO:0021528	benign neoplasm of male breast	ikraph	ikraph_edges_cleaned.csv
